age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,poutcome,y
55,0,1,6,0,2,0,1,5,2,220,5,1,0
55,7,1,3,1,0,2,1,6,0,90,3,1,0
55,5,1,3,0,2,0,0,8,4,96,1,1,1
45,8,2,7,0,2,0,0,8,4,316,2,0,0
31,0,1,6,0,2,0,0,6,3,179,1,1,0
30,0,0,3,0,2,0,1,6,4,62,4,0,0
41,0,2,3,0,2,0,0,6,2,360,2,1,0
41,4,1,6,0,2,0,0,1,2,550,1,1,0
41,1,1,0,0,2,0,0,6,3,234,1,0,0
26,1,2,1,0,2,0,0,6,2,95,2,1,0
33,10,2,6,0,2,0,1,6,3,127,2,1,0
37,0,0,6,1,2,0,0,6,1,442,1,1,1
41,0,0,6,0,2,0,0,1,4,188,4,1,0
35,4,1,6,0,2,2,0,0,2,435,1,1,1
28,0,2,6,0,2,0,1,6,0,315,3,1,0
41,9,2,6,0,2,0,0,4,3,118,1,0,0
38,0,1,6,0,2,0,1,4,4,70,3,1,0
55,1,1,0,0,2,0,1,6,0,281,1,1,0
55,1,0,5,0,0,0,1,6,2,100,5,1,0
33,4,1,6,0,2,0,0,1,3,126,1,1,0
48,9,1,5,0,0,0,1,6,2,145,4,1,0
48,7,1,0,1,2,0,0,1,3,436,1,1,0
50,6,1,2,0,2,0,0,1,2,93,1,1,0
36,9,2,3,0,2,0,0,6,2,208,1,0,0
33,6,2,6,0,0,0,1,6,3,550,3,1,0
35,1,1,1,0,0,0,1,4,2,36,5,1,0
55,5,1,6,0,0,0,0,1,3,331,1,1,0
39,7,0,3,0,2,0,0,7,3,46,1,1,0
45,1,1,7,0,2,0,0,0,0,550,3,0,0
51,1,1,2,1,0,0,1,6,1,289,1,1,0
33,2,1,6,0,2,2,1,4,4,77,2,1,0
37,0,0,3,0,0,0,1,6,2,51,5,1,0
36,0,2,6,0,2,0,0,3,2,148,5,1,0
35,9,2,5,0,2,0,0,1,2,234,2,1,0
54,9,1,6,0,1,1,0,7,1,56,1,1,0
36,1,2,1,1,0,0,0,6,3,141,1,0,0
48,11,1,0,1,0,0,1,6,3,375,1,1,0
55,1,1,0,0,2,2,1,6,4,550,1,1,0
54,9,1,6,1,0,2,1,6,1,123,5,1,0
38,0,1,6,0,0,0,1,4,0,460,4,1,1
55,9,1,0,0,0,0,1,4,1,317,1,1,0
46,9,1,5,0,0,0,1,6,1,36,3,1,0
49,4,1,6,0,2,0,0,0,2,44,1,1,0
42,2,1,6,0,2,0,1,6,3,154,1,1,0
45,1,1,2,1,2,0,1,6,1,48,3,1,0
26,8,2,3,0,2,0,1,8,1,209,1,1,0
33,1,1,2,1,0,2,0,6,4,190,3,1,0
35,4,1,3,0,2,0,0,7,3,417,1,1,0
50,1,1,0,1,2,0,0,1,3,204,1,1,0
44,1,1,5,0,0,0,0,1,0,90,4,1,0
33,9,1,5,0,0,0,0,1,3,550,2,1,0
37,4,2,6,0,2,0,0,3,4,158,1,1,0
26,6,2,7,0,0,2,0,3,2,342,2,1,1
55,5,1,5,0,0,0,0,0,2,550,1,1,1
41,1,1,2,1,2,0,1,6,0,208,2,1,0
55,7,0,3,0,2,0,1,6,4,72,3,1,0
32,1,1,5,0,2,0,1,6,1,100,2,1,0
33,9,2,3,0,2,0,0,1,1,111,1,1,0
48,9,2,5,0,2,0,0,6,4,142,2,1,0
37,1,1,1,1,2,0,1,3,2,95,1,1,0
33,9,1,6,0,2,0,0,3,4,162,5,1,0
34,0,2,6,0,0,0,0,7,1,110,2,1,0
34,0,2,6,1,0,0,0,3,4,212,2,1,0
32,7,1,3,1,2,0,1,4,4,550,2,1,0
48,1,1,2,1,2,0,1,6,4,173,5,1,0
38,1,0,0,0,0,0,0,7,2,60,2,1,0
50,3,2,7,0,0,0,1,4,1,550,4,1,1
30,0,2,6,0,2,2,1,0,2,550,2,1,1
49,0,0,6,1,0,0,0,1,4,150,1,1,0
27,7,2,3,0,2,0,0,3,3,168,3,1,0
45,1,1,2,1,1,1,1,4,1,167,2,1,0
44,2,1,5,0,0,0,1,6,1,259,1,1,0
29,0,2,3,0,2,0,0,6,4,149,1,0,0
33,0,0,6,0,0,0,1,6,4,325,2,1,0
32,7,2,1,0,0,0,1,6,0,361,1,1,0
32,4,1,6,0,2,0,0,1,2,106,1,1,0
32,0,2,6,0,2,0,0,1,2,550,2,1,0
37,8,1,7,0,2,0,0,3,1,110,5,1,0
33,1,1,1,1,0,0,1,6,4,75,1,1,0
45,0,1,1,0,2,2,1,6,3,36,1,1,0
38,9,1,5,0,2,0,0,1,0,119,3,1,0
43,7,2,6,0,2,0,0,0,1,178,4,1,0
55,5,1,3,1,0,0,1,3,0,133,5,1,0
42,7,1,5,0,2,0,1,6,0,149,1,1,0
26,7,2,3,1,0,0,1,3,4,273,2,1,0
32,1,1,2,1,2,0,1,6,4,162,1,1,0
31,7,0,3,1,2,0,0,3,0,73,1,1,0
46,7,0,5,1,2,0,1,4,4,292,2,1,0
45,0,1,6,0,2,0,0,1,1,177,1,1,0
55,1,1,2,1,0,0,1,6,2,550,2,1,0
33,1,1,2,0,2,2,0,6,0,99,1,1,0
30,8,2,6,0,0,0,0,0,2,200,1,1,0
32,1,1,5,0,2,0,1,4,0,446,1,1,0
49,1,1,0,0,0,0,1,4,3,188,5,1,0
55,1,1,2,0,2,0,0,1,1,436,1,1,0
32,9,2,6,0,2,0,0,3,0,42,2,1,0
30,0,2,6,0,0,2,0,1,1,309,1,1,0
54,5,1,2,0,0,2,1,6,1,550,1,1,0
37,0,1,6,0,0,0,0,1,4,426,3,1,0
55,5,1,1,1,2,0,0,1,4,39,4,1,0
48,0,0,3,0,0,0,1,6,3,62,2,1,0
42,0,1,6,0,2,0,0,1,4,78,5,1,0
31,9,1,5,0,0,2,0,3,2,487,1,1,1
33,0,1,6,0,2,0,0,6,1,82,3,1,0
34,4,1,3,0,2,0,0,3,3,550,3,1,1
37,1,2,3,0,0,0,1,4,3,117,3,1,0
31,0,2,2,0,0,0,0,3,1,221,3,1,0
55,7,0,1,0,2,0,0,6,3,158,1,0,0
46,9,0,5,0,0,0,1,4,4,53,2,1,0
35,1,0,2,0,2,0,0,3,3,130,1,1,0
50,1,1,0,1,0,0,1,6,2,36,5,1,0
42,9,2,7,0,0,0,1,6,1,230,2,1,0
29,1,1,1,0,0,0,0,6,2,65,3,1,0
46,0,1,3,0,2,2,1,4,4,148,5,1,0
26,0,1,3,0,0,0,0,3,4,95,1,1,0
40,7,1,1,1,0,0,0,3,1,209,1,1,0
46,0,1,3,1,2,0,0,6,4,109,1,1,0
28,9,2,5,0,2,0,0,3,1,550,3,1,1
29,9,2,3,0,0,0,0,3,2,54,5,1,0
55,5,1,6,1,0,0,0,1,1,430,2,1,0
35,1,2,2,0,2,0,0,6,0,134,2,1,0
27,0,2,6,0,2,0,0,6,0,550,1,0,0
40,9,1,5,0,2,0,1,4,1,217,1,1,0
46,4,0,0,0,0,0,1,3,4,201,5,1,0
38,0,1,6,0,0,0,0,1,2,177,3,1,0
26,1,1,2,0,2,0,0,3,4,497,5,1,0
49,7,1,1,0,0,2,0,0,0,383,1,1,0
28,6,2,5,0,2,0,0,4,2,207,1,1,0
33,4,2,6,0,0,0,0,7,2,550,3,1,1
29,8,2,3,1,0,2,0,6,3,139,1,0,0
43,1,1,2,0,0,0,0,6,0,254,1,1,0
43,7,0,3,0,0,0,0,7,4,466,1,1,0
46,1,1,2,1,0,0,1,4,3,222,1,1,0
42,9,0,3,0,2,0,0,6,4,228,2,0,0
26,0,1,3,0,0,2,1,4,1,550,1,1,0
32,1,1,0,1,2,0,1,6,0,469,2,1,0
44,1,1,0,0,2,0,0,3,3,75,4,1,0
26,4,2,6,0,0,2,0,3,4,352,1,1,0
39,0,2,3,0,1,1,0,1,2,125,1,1,0
33,7,2,3,0,2,0,1,6,2,550,1,1,0
30,1,2,0,0,2,0,0,3,3,122,2,1,0
36,1,1,2,0,0,0,1,4,3,159,5,1,0
46,11,1,0,1,0,0,1,6,0,232,1,1,0
33,7,0,3,0,2,0,1,6,2,109,1,1,0
43,6,1,2,1,0,0,1,6,3,550,1,1,0
41,1,0,7,0,2,0,0,3,3,242,5,1,0
34,0,1,3,0,0,0,0,3,0,59,5,1,0
32,7,2,3,0,2,0,1,3,4,272,2,1,0
26,0,2,2,0,2,0,0,3,2,83,4,1,0
33,0,1,6,0,0,2,0,1,2,196,1,1,0
51,1,1,0,1,2,0,0,1,0,174,1,1,0
36,2,1,2,0,2,0,0,0,0,273,2,0,0
36,0,1,6,0,2,0,0,0,1,506,2,1,0
32,0,1,3,0,2,0,1,8,4,48,1,1,0
38,7,1,3,0,0,0,0,3,2,550,2,1,1
28,1,0,2,0,2,2,0,3,1,125,1,1,0
38,2,1,5,0,2,2,0,4,3,262,2,0,0
55,5,1,3,0,1,1,0,4,3,61,1,0,0
55,9,1,5,0,0,0,0,7,3,550,1,1,0
54,1,1,2,0,2,0,0,3,2,150,2,1,0
51,4,1,6,1,0,0,0,3,1,60,2,1,0
36,1,1,2,0,2,0,0,6,4,184,2,0,0
35,4,0,6,0,2,2,0,4,3,270,2,2,0
33,7,1,3,1,2,2,0,3,4,172,1,1,0
37,1,2,3,0,2,2,1,6,4,131,2,1,0
26,7,2,3,0,0,2,1,6,0,134,1,1,0
46,0,1,3,0,2,0,0,6,0,39,1,0,0
40,10,1,5,0,2,0,0,6,2,550,1,1,0
31,0,2,3,0,2,0,0,3,2,304,2,1,0
26,8,2,3,0,2,0,0,6,4,297,1,1,0
29,0,2,3,0,0,0,1,4,4,283,1,1,0
39,0,2,3,0,0,0,1,3,2,108,1,1,0
31,0,0,6,0,0,0,1,6,1,53,5,1,0
40,7,1,3,0,0,0,0,6,3,74,5,0,0
41,6,1,3,0,1,1,1,4,4,143,1,1,0
44,7,1,3,0,0,0,0,7,4,550,3,0,0
27,8,2,3,0,0,0,0,3,2,64,3,1,0
35,4,1,6,0,0,0,0,7,1,146,1,1,0
41,4,1,6,0,2,0,0,7,1,49,1,1,0
27,0,2,6,1,2,0,0,3,3,282,1,1,0
55,9,1,2,1,0,0,0,6,1,180,1,1,0
55,0,2,6,0,0,0,1,4,2,100,1,1,0
29,0,2,3,0,2,0,0,3,0,130,2,1,0
31,7,1,3,0,0,0,1,6,4,550,5,1,0
55,3,0,7,1,0,0,0,3,2,139,5,1,0
31,1,2,5,0,0,0,1,6,2,99,3,1,0
31,1,2,3,0,2,2,1,4,3,440,1,1,0
26,7,2,6,0,2,0,0,6,2,550,1,0,0
38,0,1,6,0,2,0,0,1,3,550,2,1,0
38,1,0,2,0,0,0,0,3,0,128,2,1,0
35,9,1,5,0,0,0,1,6,4,550,1,1,0
53,1,1,3,0,2,2,0,3,1,243,2,1,0
31,9,1,6,0,2,0,0,6,1,50,3,0,0
55,1,1,0,1,2,0,0,3,4,61,4,1,0
32,0,2,6,0,2,0,0,6,3,550,3,1,0
40,1,2,7,1,2,0,1,4,0,36,5,1,0
42,4,1,3,0,0,0,0,3,2,204,1,1,0
33,2,1,1,0,2,0,0,3,0,168,5,1,0
55,5,1,6,0,0,0,0,1,3,550,3,0,1
48,9,1,6,0,2,0,0,1,3,247,1,1,0
30,3,1,3,0,2,0,1,6,4,207,1,1,0
36,9,1,6,0,2,2,1,6,3,232,4,1,0
29,0,1,3,0,0,0,0,7,2,523,2,1,0
40,1,1,0,0,2,0,1,6,4,140,5,1,0
33,3,1,2,0,2,0,0,1,0,147,1,1,0
38,1,1,2,0,2,2,0,7,0,186,2,1,0
41,0,1,6,0,2,2,1,4,2,142,4,1,0
52,6,1,0,1,2,0,1,6,2,228,1,1,0
33,6,2,6,0,2,0,0,5,1,265,2,1,1
55,5,1,6,0,0,0,0,1,2,126,1,0,0
26,9,1,5,0,2,0,0,6,2,99,4,1,0
31,0,1,6,0,0,0,0,3,0,106,1,1,0
37,2,0,3,0,0,0,0,7,4,298,2,1,0
43,0,2,6,0,2,0,0,1,3,550,2,1,1
37,4,0,6,0,2,0,0,7,2,256,4,1,0
34,1,1,2,0,0,0,0,6,3,192,3,1,0
37,4,1,6,0,2,0,0,1,3,263,2,1,0
44,6,0,5,0,0,0,0,7,0,37,2,1,0
27,1,1,0,0,2,0,0,3,3,66,1,1,0
33,9,1,5,0,2,0,0,7,2,51,5,1,0
41,0,1,3,0,0,0,1,6,4,254,2,1,0
37,10,2,2,0,2,0,1,4,1,144,1,1,0
26,0,2,3,0,2,0,1,6,2,550,1,1,0
39,0,0,3,0,0,2,0,6,0,301,1,0,0
27,9,2,6,0,0,0,0,8,4,223,2,1,0
51,1,1,2,0,2,0,1,4,1,159,1,1,0
28,4,1,6,0,2,0,1,4,4,550,1,1,1
35,0,1,3,1,2,0,0,3,0,550,1,1,1
33,0,2,3,0,2,0,0,3,0,516,1,1,1
51,7,0,3,1,0,0,0,6,3,398,2,0,0
35,1,1,2,1,0,0,0,3,0,90,1,1,0
33,7,2,1,1,2,0,1,6,4,101,2,1,0
31,9,2,6,0,2,0,0,1,1,144,1,1,0
55,5,1,0,0,0,0,0,7,3,130,3,1,0
55,5,0,0,0,2,2,0,0,1,125,2,1,1
55,0,1,3,0,2,0,1,4,0,36,3,1,0
49,1,1,0,1,2,0,1,6,2,109,1,1,0
34,9,2,5,0,2,0,0,6,2,277,2,1,0
31,0,1,3,0,2,0,0,0,0,139,2,1,0
34,0,1,6,0,0,0,0,6,4,138,2,1,0
43,1,1,2,0,0,2,1,6,4,335,1,1,0
47,9,1,5,0,0,0,0,3,1,149,1,1,0
33,0,1,3,0,2,0,0,6,0,148,1,1,0
34,9,1,5,0,0,0,0,5,1,83,5,1,0
55,1,1,7,0,0,0,0,3,3,137,4,1,0
32,3,1,3,0,0,0,1,4,2,372,1,1,0
49,9,0,5,0,2,0,0,5,3,236,4,2,1
36,0,1,6,0,2,0,0,7,4,40,2,0,0
31,4,2,6,1,0,2,1,4,2,550,2,1,0
27,7,1,2,0,2,2,0,6,1,304,1,0,0
26,1,2,2,0,2,0,0,3,1,369,1,1,0
26,8,2,3,0,2,0,0,6,4,223,3,0,1
50,1,2,2,1,2,0,1,6,3,307,2,1,0
40,9,2,6,1,0,2,1,6,2,385,2,1,0
48,1,1,1,1,0,2,0,6,4,152,4,0,0
54,0,0,6,0,0,0,1,4,3,213,4,1,0
44,1,0,0,0,0,0,0,6,4,154,2,1,0
55,4,1,6,0,2,0,0,7,3,283,1,1,0
49,0,0,6,0,0,0,1,4,2,487,1,1,0
33,9,1,6,0,2,0,0,3,2,90,5,1,0
32,9,1,5,0,0,0,0,6,4,65,2,1,0
36,1,1,3,0,0,2,1,6,3,100,1,1,0
40,9,1,5,0,0,0,0,7,3,348,1,1,0
35,0,1,6,0,2,0,1,6,3,343,1,1,0
26,8,2,2,0,2,0,0,9,4,207,2,0,0
39,0,0,6,0,0,2,0,3,1,375,3,1,1
35,9,1,5,0,0,0,0,0,2,337,2,2,1
30,7,2,3,1,2,0,1,0,0,40,1,1,0
32,0,2,6,0,0,0,0,7,4,550,3,0,0
43,3,1,0,0,2,0,0,3,4,97,1,1,0
37,1,2,7,1,0,0,1,6,4,293,1,1,0
49,0,1,3,0,0,0,0,6,3,97,3,0,0
46,1,1,0,1,2,0,0,6,1,184,2,1,0
35,6,1,6,0,0,0,0,3,2,109,3,1,0
40,1,1,0,1,0,0,0,7,2,36,5,1,0
34,10,1,7,0,2,0,1,6,0,54,3,1,0
26,0,2,3,0,2,0,0,4,4,180,1,1,0
55,5,1,6,0,2,2,0,8,3,63,1,0,0
26,4,1,6,0,2,0,1,6,2,550,4,1,0
48,7,1,3,0,0,0,0,1,2,163,1,1,0
41,1,1,0,1,0,0,1,6,3,202,5,1,0
33,4,1,6,1,2,0,1,6,3,346,3,1,0
40,1,2,7,0,0,2,1,4,0,274,2,1,0
36,0,1,5,0,2,0,0,7,3,201,2,1,0
55,6,1,5,0,1,1,0,0,1,69,3,1,0
30,0,0,1,0,0,0,0,3,4,144,5,1,0
38,0,1,6,0,2,0,0,1,3,74,1,1,0
33,0,1,6,0,1,1,0,1,0,227,1,1,0
32,9,2,6,0,0,2,0,1,3,550,4,1,1
51,1,1,0,0,2,0,0,3,3,279,3,1,0
34,0,1,6,0,0,0,0,3,3,283,1,1,0
49,0,0,6,0,2,0,1,4,0,550,1,1,0
30,0,1,6,0,0,0,0,0,2,104,5,1,0
34,0,2,6,0,0,0,0,5,3,325,2,1,1
54,4,1,6,0,0,0,0,7,3,53,1,0,0
46,7,1,2,0,2,0,0,3,2,40,5,1,0
26,7,1,3,0,0,0,1,3,2,139,1,1,0
29,4,0,2,0,2,2,0,6,4,117,2,1,0
55,5,1,0,1,0,0,1,6,4,81,2,1,0
31,7,1,3,0,0,0,0,7,2,62,2,1,0
36,9,2,5,0,0,0,0,3,2,54,4,1,0
35,0,2,3,1,2,0,1,4,4,93,3,1,0
37,9,1,5,0,2,0,0,7,3,400,1,1,0
32,9,2,6,0,2,2,1,3,4,36,5,1,0
30,0,1,6,0,0,0,0,3,0,483,1,1,0
33,2,2,6,0,0,0,0,6,1,550,4,0,1
35,7,0,6,0,2,0,0,3,3,550,2,1,1
39,1,1,1,0,0,0,1,6,3,198,1,1,0
46,1,1,1,1,2,0,1,6,1,240,1,1,0
46,0,1,1,0,0,0,0,0,2,278,1,1,1
40,1,1,3,0,2,0,0,1,1,158,1,2,0
33,9,2,6,0,0,0,0,1,1,198,4,1,0
26,9,1,3,0,2,0,1,6,0,305,2,1,0
35,0,2,3,0,2,0,0,1,0,105,1,1,0
48,0,2,6,0,2,0,0,0,0,237,1,1,0
52,0,0,6,0,0,0,1,4,3,245,1,1,0
36,0,1,6,1,0,0,0,1,2,90,1,1,0
48,1,1,1,0,2,0,0,3,4,79,1,1,0
55,5,1,0,0,2,0,0,7,0,413,1,2,1
49,0,0,6,0,0,0,0,3,2,105,1,1,0
40,7,0,3,0,2,0,0,0,4,201,1,1,0
53,6,1,6,0,0,0,1,6,0,371,2,1,0
36,6,1,2,0,2,2,0,7,2,151,3,1,0
39,9,1,1,0,0,0,0,0,3,88,3,1,0
36,0,0,6,0,2,0,0,3,4,81,1,1,0
44,7,1,3,0,2,0,0,0,0,240,1,0,0
31,0,2,3,1,2,0,0,6,1,309,1,1,1
50,9,1,1,0,2,0,1,6,3,418,2,1,0
55,0,0,7,1,2,0,1,6,2,550,1,1,0
30,0,0,3,0,2,0,0,7,2,274,2,1,0
41,0,0,3,0,0,0,1,6,1,177,4,1,0
26,9,2,5,0,2,2,1,6,0,156,2,1,0
30,0,2,2,0,2,0,1,3,2,45,1,1,0
31,4,1,6,0,0,0,0,1,3,133,2,1,0
41,0,0,6,0,0,0,0,3,1,101,3,1,0
33,9,1,5,0,0,0,0,6,1,453,2,1,0
55,0,1,0,0,0,2,0,0,0,106,1,1,0
47,2,1,3,0,0,0,1,6,1,118,1,1,0
44,7,1,3,0,2,0,0,6,3,358,1,0,0
28,9,2,5,0,2,0,0,1,2,78,3,1,1
33,0,2,6,0,0,0,0,1,2,402,1,1,0
32,7,2,7,0,2,0,0,6,0,189,3,1,0
48,7,1,3,0,2,0,1,4,1,57,5,1,0
37,1,1,2,0,2,0,0,3,0,223,1,1,0
33,0,1,6,0,0,0,0,4,1,335,2,1,1
52,1,1,2,1,0,0,0,3,2,393,3,1,0
55,6,1,6,0,0,0,0,6,3,94,2,0,0
48,9,1,5,0,0,0,0,3,2,38,1,1,0
38,9,1,5,0,0,0,0,7,4,194,2,0,0
55,1,1,7,1,0,0,0,6,0,36,2,0,0
29,1,2,2,0,0,0,0,6,0,239,2,1,0
51,1,1,0,1,2,0,1,6,4,263,5,1,0
37,7,1,3,0,0,0,1,4,1,88,1,1,0
55,5,1,2,1,2,0,1,4,2,60,5,1,0
55,5,0,6,1,0,0,0,1,2,327,5,1,0
42,1,1,2,0,0,0,1,6,2,113,2,1,0
55,0,1,5,0,0,0,1,6,1,51,2,1,0
37,0,0,3,0,0,0,0,3,3,81,4,1,0
30,10,1,5,0,2,0,1,7,0,77,5,1,0
36,0,1,3,0,2,0,0,9,2,192,1,1,0
40,9,1,5,0,2,0,0,1,1,100,2,1,0
44,4,1,2,1,0,0,1,6,4,282,2,1,0
33,0,1,6,0,0,0,0,5,2,56,2,1,0
36,7,2,3,0,0,0,0,6,4,36,5,1,0
40,0,1,3,0,0,0,0,1,3,119,1,1,0
55,2,1,6,1,0,0,1,4,2,315,1,1,0
50,3,1,0,0,0,2,0,3,4,462,1,2,1
34,1,1,1,0,2,0,0,6,3,162,1,0,0
54,6,1,6,0,0,2,0,6,3,388,1,1,0
26,8,2,3,0,0,0,0,6,0,42,4,1,0
49,5,1,3,0,2,0,0,6,1,83,2,1,0
36,1,1,2,0,2,0,0,0,2,490,3,0,1
45,10,1,6,0,0,0,1,6,0,191,1,1,0
42,0,0,6,0,0,2,1,6,0,161,1,1,0
36,1,1,2,0,0,0,1,6,4,75,5,1,0
55,1,1,3,1,2,0,1,4,0,79,3,1,0
44,10,1,6,0,2,0,0,7,2,550,1,1,0
38,1,1,0,1,0,0,1,4,4,146,3,1,0
32,1,1,2,0,0,2,0,3,1,102,2,1,0
55,0,1,3,0,2,0,0,0,4,140,3,0,0
36,4,1,6,0,0,0,0,4,3,522,1,2,1
46,2,0,3,0,0,0,1,4,0,485,3,1,0
44,1,1,2,1,0,0,1,6,4,103,3,1,0
32,1,1,1,0,0,2,1,6,3,60,1,1,0
55,9,1,5,1,0,0,1,6,2,191,1,1,0
46,1,1,0,1,0,0,0,6,0,550,1,1,0
32,4,2,6,0,0,0,0,3,1,173,5,1,0
34,1,1,1,1,0,0,1,4,0,176,1,1,0
55,1,1,0,0,0,0,1,6,0,159,1,1,0
37,0,2,6,0,0,0,0,6,0,104,2,0,0
36,9,2,5,0,2,0,0,4,3,550,2,1,0
30,7,0,2,0,2,0,1,6,2,49,1,1,0
49,1,1,2,1,2,0,0,7,4,52,1,0,0
53,6,1,0,0,2,2,0,7,3,464,2,0,0
55,5,1,3,0,0,0,0,1,3,50,3,1,0
26,9,2,5,0,2,0,0,7,3,358,1,1,1
40,9,2,6,0,2,0,0,1,0,117,2,1,0
55,5,1,5,0,0,0,0,8,2,76,1,0,0
34,9,1,5,0,0,0,0,0,0,141,2,1,0
39,7,2,3,1,0,0,1,6,4,364,3,1,0
43,0,1,6,0,2,0,1,3,3,145,2,1,0
26,9,1,1,0,2,0,1,4,0,36,5,1,0
32,0,1,3,0,0,0,1,4,4,103,1,1,0
41,10,1,6,1,0,0,1,4,3,238,2,1,0
32,0,1,6,0,2,2,0,6,2,135,3,1,0
26,2,2,6,0,0,0,1,3,0,117,1,1,0
48,7,0,3,0,2,0,0,3,1,72,2,1,0
44,0,2,6,0,0,0,0,1,1,207,1,2,1
55,10,1,7,0,0,0,1,3,2,550,5,1,0
32,9,1,6,0,2,0,0,3,2,357,5,1,0
41,3,1,0,1,0,0,0,1,2,107,1,1,0
28,9,2,2,0,0,0,0,6,3,223,1,1,0
36,1,1,2,0,1,1,0,7,3,95,1,1,0
39,9,1,5,0,0,0,1,4,1,164,2,1,0
55,9,1,5,0,0,2,0,1,3,138,2,1,0
46,1,1,2,1,0,0,1,6,3,210,3,1,0
30,7,1,3,0,2,0,1,6,3,129,1,1,0
36,0,2,6,0,0,2,0,1,3,36,2,1,0
51,7,1,3,1,2,0,0,3,0,507,1,1,0
35,0,1,6,0,0,0,0,1,1,337,4,1,0
37,9,2,6,0,0,0,0,0,1,190,1,1,0
38,2,1,1,0,1,1,1,6,4,234,2,1,0
37,9,0,5,0,0,0,0,6,1,66,1,0,0
52,0,1,3,0,0,0,0,1,3,80,1,1,0
45,0,0,6,1,2,0,1,6,1,212,5,1,0
55,2,0,6,0,0,0,0,7,0,48,1,1,0
44,1,1,3,1,0,0,1,4,3,390,2,1,0
37,3,1,6,0,0,0,0,8,2,453,1,2,1
44,9,0,5,1,0,0,0,1,4,196,2,1,0
55,1,1,0,1,0,0,0,3,3,368,5,1,0
31,0,1,6,0,2,0,1,6,0,90,2,1,0
35,1,1,2,0,2,0,1,6,2,191,2,1,0
26,0,1,6,0,2,0,0,3,4,134,1,1,0
26,7,2,3,0,2,0,0,6,2,136,1,0,0
35,6,2,6,0,2,2,0,9,3,179,1,0,0
49,0,1,6,0,0,0,0,6,4,155,1,1,0
55,6,1,5,1,0,0,1,4,3,247,5,1,0
43,3,1,1,1,2,0,0,3,4,61,3,1,0
55,1,1,0,0,2,0,1,3,3,86,1,1,0
53,9,1,3,0,2,0,0,1,4,78,1,1,0
32,1,1,2,1,2,0,1,6,0,184,1,1,0
43,9,1,5,0,0,0,0,6,2,460,1,0,1
46,0,1,6,1,2,0,0,3,3,112,2,1,0
36,0,0,3,0,2,0,0,6,3,236,1,0,0
33,9,2,6,0,2,0,0,1,3,113,1,1,0
35,0,2,6,0,2,2,1,6,0,218,1,1,0
38,0,1,3,1,0,0,1,0,1,121,4,1,0
55,4,1,5,1,2,0,0,7,2,224,2,0,0
32,9,2,5,0,2,0,0,3,3,479,1,1,0
55,5,1,3,0,2,0,1,6,1,87,3,1,0
43,0,1,5,0,2,0,1,4,2,193,2,1,0
26,0,2,3,0,0,0,1,6,3,109,1,1,0
55,5,1,5,0,2,0,0,1,3,261,1,2,1
37,0,1,3,0,0,0,1,6,3,185,1,1,0
33,0,2,6,0,2,0,0,0,3,179,3,1,1
38,0,0,3,0,0,0,1,4,1,100,3,1,0
55,3,0,0,0,2,0,0,1,3,212,1,1,0
39,10,1,3,0,2,0,1,6,0,380,1,1,0
55,0,1,6,1,2,2,0,1,3,61,4,1,0
50,10,3,2,0,2,2,0,7,2,139,1,1,0
54,9,1,1,0,2,0,0,3,2,550,1,1,0
33,0,2,6,0,0,0,0,1,1,157,1,1,0
29,1,1,1,0,0,0,1,6,2,160,1,1,0
33,0,2,6,0,2,0,1,6,0,122,2,1,0
38,0,1,3,0,0,0,0,6,0,217,2,1,0
51,7,1,7,0,0,2,0,1,0,135,3,1,0
31,0,0,3,0,0,0,1,4,0,111,3,1,0
40,0,0,3,0,2,0,1,9,0,101,1,1,0
33,0,2,6,0,2,0,0,8,1,297,5,1,1
34,7,1,3,0,0,2,1,4,3,222,3,1,0
27,0,1,3,0,2,0,1,1,1,36,1,1,0
43,0,0,6,0,2,0,0,7,0,550,4,0,1
31,0,0,6,0,0,2,0,1,2,376,1,1,0
41,1,1,2,0,0,0,1,6,1,198,1,1,0
47,1,1,2,1,2,0,0,1,3,118,1,1,0
42,4,1,6,0,0,0,1,4,4,168,5,1,0
46,0,1,3,0,0,0,0,0,2,243,1,1,0
42,11,2,6,0,0,0,0,3,0,366,5,1,1
32,11,1,1,1,2,0,1,6,3,290,1,1,0
31,9,1,5,0,0,0,0,1,3,91,1,1,0
45,7,0,3,1,2,0,1,6,4,101,2,1,0
31,2,3,6,0,2,0,1,8,2,157,4,0,0
43,9,0,3,0,2,0,0,7,2,94,1,1,0
54,1,1,2,1,2,0,0,3,2,102,1,1,0
39,0,2,3,0,0,0,0,8,0,95,1,1,0
54,5,0,0,0,2,0,1,6,3,276,2,1,0
26,1,2,5,0,2,0,0,6,0,136,3,0,0
34,1,1,5,0,2,2,1,4,1,190,1,1,0
46,1,1,2,0,2,0,0,6,4,113,1,1,0
45,9,1,5,0,0,0,0,7,4,193,1,1,0
48,0,0,3,1,0,0,0,6,1,146,1,1,0
43,9,0,5,0,2,0,0,3,2,87,3,1,0
32,9,2,6,0,0,0,0,1,3,68,1,1,0
32,0,1,3,0,2,0,1,4,4,156,1,1,0
55,0,1,6,1,2,0,0,1,1,113,2,1,0
29,8,2,7,0,2,0,0,0,0,170,5,1,1
47,0,1,3,0,2,0,0,7,0,140,3,1,0
31,4,1,2,0,0,2,1,6,4,161,2,1,0
